Date,Open,High,Low,Close,Volume,Daily_Return,Volatility_7d,Volatility_30d,Tweet_Count,Tweet_Avg_Sentiment,Tweet_Positive_Count,Tweet_Negative_Count,Tweet_Neutral_Count,Close_Lag1,Daily_Return_Lag1,Close_Lag2,Daily_Return_Lag2,Close_Lag3,Daily_Return_Lag3,Close_Lag7,Daily_Return_Lag7,MA7,MA30,Return_Std7,Price_Range,Price_Range_Pct,Tweet_Avg_Sentiment_Lag1,Tweet_Avg_Sentiment_Lag2,Tweet_Avg_Sentiment_Lag3,Tweet_Avg_Sentiment_Lag7,Tweet_Count_Lag1,Tweet_Count_Lag2,Tweet_Count_Lag3,Tweet_Count_Lag7,Tweet_Positive_Count_Lag1,Tweet_Positive_Count_Lag2,Tweet_Positive_Count_Lag3,Tweet_Positive_Count_Lag7,Tweet_Negative_Count_Lag1,Tweet_Negative_Count_Lag2,Tweet_Negative_Count_Lag3,Tweet_Negative_Count_Lag7,Tweet_Neutral_Count_Lag1,Tweet_Neutral_Count_Lag2,Tweet_Neutral_Count_Lag3,Tweet_Neutral_Count_Lag7
2022-05-25,29653.13,30157.79,29384.95,29562.36,27525063551,-0.3143758057081336,3.479940023859038,4.050740964615047,28,0.285356017095702,10,2,16,29655.59,1.9130613483460344,29098.91,-4.039115253669412,30323.72,3.0289583901729644,28720.27,-5.605724866938844,29655.411428571428,33222.40033333333,3.479940023859043,772.8400000000001,0.026142703085951194,-0.0737267682949702,0.1089884175194634,0.0001784988812037,0.0996004243691762,24.0,18.0,7.0,12.0,4.0,5.0,1.0,3.0,6.0,3.0,1.0,2.0,14.0,10.0,5.0,7.0
2022-05-26,29564.78,29834.16,28261.91,29267.22,36774325352,-0.9983641360162054,2.6714688820019536,3.947007416530948,18,-0.4965483910507626,1,10,7,29562.36,-0.3143758057081336,29655.59,1.9130613483460344,29098.91,-4.039115253669412,30314.33,5.550296010448363,29505.824285714287,32927.39233333333,2.671468882001959,1572.25,0.05372051052337735,0.285356017095702,-0.0737267682949702,0.1089884175194634,-0.0297602593898773,28.0,24.0,18.0,20.0,10.0,4.0,5.0,6.0,2.0,6.0,3.0,6.0,16.0,14.0,10.0,8.0
2022-05-27,29251.14,29346.94,28326.61,28627.57,36582005748,-2.18555093377506,2.421614041202735,3.889802645481399,19,-0.4094616802115189,2,10,7,29267.22,-0.9983641360162054,29562.36,-0.3143758057081336,29655.59,1.9130613483460344,29200.74,-3.673477197087982,29423.942857142858,32573.607333333333,2.421614041202741,1020.3299999999981,0.03564151620273737,-0.4965483910507626,0.285356017095702,-0.0737267682949702,-0.0125831616552252,18.0,28.0,24.0,19.0,1.0,10.0,4.0,5.0,10.0,2.0,6.0,5.0,7.0,16.0,14.0,9.0
2022-05-28,28622.63,28814.9,28554.57,28814.9,35519577634,0.6543691972458854,2.4121573540313577,3.877388587439176,5,-0.5070098280906677,0,3,2,28627.57,-2.18555093377506,29267.22,-0.9983641360162054,29562.36,-0.3143758057081336,29432.23,0.7927538822646296,29335.75285714286,32208.309666666668,2.4121573540313643,260.33000000000175,0.009034561980086751,-0.4094616802115189,-0.4965483910507626,0.285356017095702,-0.497958093881607,19.0,18.0,28.0,4.0,2.0,1.0,10.0,0.0,10.0,10.0,2.0,2.0,7.0,7.0,16.0,2.0
2022-05-29,29019.87,29498.01,28841.11,29445.96,18093886409,2.190047510142312,2.234836267828708,3.901909038745601,3,0.3292227784792582,1,0,2,28814.9,0.6543691972458854,28627.57,-2.18555093377506,29267.22,-0.9983641360162054,30323.72,3.0289583901729644,29210.358571428573,31902.84766666667,2.2348362678287144,656.8999999999978,0.022308663055984515,-0.5070098280906677,-0.4094616802115189,-0.4965483910507626,0.0001784988812037,5.0,19.0,18.0,7.0,0.0,2.0,1.0,1.0,3.0,10.0,10.0,1.0,2.0,7.0,7.0,5.0
2022-05-30,29443.37,31949.63,29303.57,31726.39,39277993274,7.744457983370223,3.2442855544707583,4.190813848812682,21,0.1205243936606815,8,6,7,29445.96,2.190047510142312,28814.9,0.6543691972458854,28627.57,-2.18555093377506,29098.91,-4.039115253669412,29585.712857142855,31703.231333333337,3.244285554470765,2646.0600000000013,0.08340249237306864,0.3292227784792582,-0.5070098280906677,-0.4094616802115189,0.1089884175194634,3.0,5.0,19.0,18.0,1.0,0.0,2.0,5.0,0.0,3.0,10.0,3.0,2.0,2.0,7.0,10.0
2022-05-31,31723.87,32249.86,31286.15,31792.31,33538210634,0.2077765544709064,3.253384544044025,4.1668323159117095,13,0.1544021734824547,4,2,7,31726.39,7.744457983370223,29445.96,2.190047510142312,28814.9,0.6543691972458854,29655.59,1.9130613483460344,29890.95857142857,31480.672,3.2533845440440308,963.7099999999991,0.030312676241518753,0.1205243936606815,0.3292227784792582,-0.5070098280906677,-0.0737267682949702,21.0,3.0,5.0,24.0,8.0,1.0,0.0,4.0,6.0,0.0,3.0,6.0,7.0,2.0,2.0,14.0
2022-06-01,31792.55,31957.29,29501.59,29799.08,41135817341,-6.269534991323367,4.283047964350028,4.292643357277488,22,-0.0887232964689081,6,8,8,31792.31,0.2077765544709064,31726.39,7.744457983370223,29445.96,2.190047510142312,29562.36,-0.3143758057081336,29924.77571428571,31189.663666666667,4.283047964350032,2455.7000000000007,0.0824085844260964,0.1544021734824547,0.1205243936606815,0.3292227784792582,0.285356017095702,13.0,21.0,3.0,28.0,4.0,8.0,1.0,10.0,2.0,6.0,0.0,2.0,7.0,7.0,2.0,16.0
2022-06-02,29794.89,30604.73,29652.71,30467.49,29083562061,2.2430558258845545,4.30806666428539,4.320022609551505,15,0.0401500105857849,5,4,6,29799.08,-6.269534991323367,31792.31,0.2077765544709064,31726.39,7.744457983370223,29267.22,-0.9983641360162054,30096.242857142857,30946.898333333334,4.308066664285395,952.0200000000004,0.031247076802191465,-0.0887232964689081,0.1544021734824547,0.1205243936606815,-0.4965483910507626,22.0,13.0,21.0,18.0,6.0,4.0,8.0,1.0,8.0,2.0,6.0,10.0,8.0,7.0,7.0,7.0
2022-06-03,30467.81,30633.04,29375.69,29704.39,26175547452,-2.504636909702773,4.34466390022184,4.191130509407281,21,-0.2822277659461611,0,6,15,30467.49,2.2430558258845545,29799.08,-6.269534991323367,31792.31,0.2077765544709064,28627.57,-2.18555093377506,30250.074285714287,30613.76566666667,4.344663900221844,1257.3500000000022,0.04232876015969364,0.0401500105857849,-0.0887232964689081,0.1544021734824547,-0.4094616802115189,15.0,22.0,13.0,19.0,5.0,6.0,4.0,2.0,4.0,8.0,2.0,10.0,6.0,8.0,7.0,7.0
2022-06-04,29706.14,29930.56,29500.01,29832.91,16588370958,0.4326633201355179,4.3450892080818,3.9824119755161935,2,-0.9695298075675964,0,2,0,29704.39,-2.504636909702773,30467.49,2.2430558258845545,29799.08,-6.269534991323367,28814.9,0.6543691972458854,30395.504285714287,30389.024666666668,4.345089208081804,430.5500000000029,0.014432048365379138,-0.2822277659461611,0.0401500105857849,-0.0887232964689081,-0.5070098280906677,21.0,15.0,22.0,5.0,0.0,5.0,6.0,0.0,6.0,4.0,8.0,3.0,15.0,6.0,8.0,2.0
2022-06-05,29835.12,30117.74,29574.45,29906.66,17264085441,0.2472102118097119,4.286589361946751,3.981873456954618,7,-0.4269946558134896,0,3,4,29832.91,0.4326633201355179,29704.39,-2.504636909702773,30467.49,2.2430558258845545,29445.96,2.190047510142312,30461.31857142857,30184.549333333332,4.286589361946755,543.2900000000009,0.01816618773209716,-0.9695298075675964,-0.2822277659461611,0.0401500105857849,0.3292227784792582,2.0,21.0,15.0,3.0,0.0,0.0,5.0,1.0,2.0,6.0,4.0,0.0,0.0,15.0,6.0,2.0
2022-06-06,29910.28,31693.29,29894.19,31370.67,31947336829,4.89526413180208,3.5305026710236604,4.098339932848253,20,0.0269888594746589,4,4,12,29906.66,0.2472102118097119,29832.91,0.4326633201355179,29704.39,-2.504636909702773,31726.39,7.744457983370223,30410.50142857143,30046.840000000004,3.5305026710236653,1799.1000000000022,0.0573497473914329,-0.4269946558134896,-0.9695298075675964,-0.2822277659461611,0.1205243936606815,7.0,2.0,21.0,21.0,0.0,0.0,0.0,8.0,3.0,2.0,6.0,6.0,4.0,0.0,15.0,7.0
2022-06-07,31371.74,31489.68,29311.68,31155.48,40770974039,-0.6859592096694067,3.5333859792018707,4.03815150588632,26,0.0567591236187861,6,5,15,31370.67,4.89526413180208,29906.66,0.2472102118097119,29832.91,0.4326633201355179,31792.31,0.2077765544709064,30319.52571428572,29950.047000000002,3.533385979201875,2178.0,0.06990744485400321,0.0269888594746589,-0.4269946558134896,-0.9695298075675964,0.1544021734824547,20.0,7.0,2.0,13.0,4.0,0.0,0.0,4.0,4.0,3.0,2.0,2.0,12.0,4.0,0.0,7.0
2022-06-08,31151.48,31253.69,29944.4,30214.36,30242059107,-3.020720592332393,2.730776906179019,3.5297687215644644,20,-0.0615272849798202,4,5,11,31155.48,-0.6859592096694067,31370.67,4.89526413180208,29906.66,0.2472102118097119,29799.08,-6.269534991323367,30378.851428571426,29947.293999999998,2.7307769061790257,1309.2899999999972,0.043333368636634936,0.0567591236187861,0.0269888594746589,-0.4269946558134896,-0.0887232964689081,26.0,20.0,7.0,22.0,6.0,4.0,0.0,6.0,5.0,4.0,3.0,8.0,15.0,12.0,4.0,8.0
2022-06-09,30215.28,30609.31,30020.27,30112.0,21692004719,-0.3387793089113966,2.583905306259465,3.5023309791929087,18,0.101324482096566,5,3,10,30214.36,-3.020720592332393,31155.48,-0.6859592096694067,31370.67,4.89526413180208,30467.49,2.2430558258845545,30328.067142857144,29916.930333333334,2.5839053062594712,589.0400000000009,0.019561636556854438,-0.0615272849798202,0.0567591236187861,0.0269888594746589,0.0401500105857849,20.0,26.0,20.0,15.0,4.0,6.0,4.0,5.0,5.0,5.0,4.0,4.0,11.0,15.0,12.0,6.0
2022-06-10,30110.33,30245.81,28978.15,29083.8,29867476527,-3.4145855472901165,2.7408583415044188,3.332412918587564,23,-0.0419951988303143,6,7,10,30112.0,-0.3387793089113966,30214.36,-3.020720592332393,31155.48,-0.6859592096694067,29704.39,-2.504636909702773,30239.411428571428,29921.845000000005,2.740858341504425,1267.6599999999999,0.043586463942125855,0.101324482096566,-0.0615272849798202,0.0567591236187861,-0.2822277659461611,18.0,20.0,26.0,21.0,5.0,4.0,6.0,0.0,3.0,5.0,5.0,6.0,10.0,11.0,15.0,15.0
2022-06-11,29084.67,29401.92,28236.21,28360.81,27246574439,-2.485885613296745,2.836595379136348,3.3641412839200235,6,-0.0848073661327362,2,3,1,29083.8,-3.4145855472901165,30112.0,-0.3387793089113966,30214.36,-3.020720592332393,29832.91,0.4326633201355179,30029.11142857143,29898.947,2.8365953791363525,1165.7099999999991,0.041102845793191345,-0.0419951988303143,0.101324482096566,-0.0615272849798202,-0.9695298075675964,23.0,18.0,20.0,2.0,6.0,5.0,4.0,0.0,7.0,3.0,5.0,2.0,10.0,10.0,11.0,0.0
2022-06-12,28373.51,28502.69,26762.65,26762.65,34163220274,-5.635099984802972,3.340529414558701,3.51153107050204,7,-0.1389375158718654,2,3,2,28360.81,-2.485885613296745,29083.8,-3.4145855472901165,30112.0,-0.3387793089113966,29906.66,0.2472102118097119,29579.967142857142,29814.931999999997,3.340529414558704,1740.0399999999972,0.06501747771614534,-0.0848073661327362,-0.0419951988303143,0.101324482096566,-0.4269946558134896,6.0,23.0,18.0,7.0,2.0,6.0,5.0,0.0,3.0,7.0,3.0,3.0,1.0,10.0,10.0,4.0
2022-06-13,26737.58,26795.59,22141.26,22487.39,68204556440,-15.97472597070918,5.357907825873226,4.488408194605001,30,-0.1741504669189453,8,13,9,26762.65,-5.635099984802972,28360.81,-2.485885613296745,29083.8,-3.4145855472901165,31370.67,4.89526413180208,28310.92714285714,29561.136000000002,5.357907825873225,4654.330000000002,0.20697510916117887,-0.1389375158718654,-0.0848073661327362,-0.0419951988303143,0.0269888594746589,7.0,6.0,23.0,20.0,2.0,2.0,6.0,4.0,3.0,3.0,7.0,4.0,2.0,1.0,10.0,12.0
2022-06-14,22487.99,23018.95,20950.82,22206.79,50913575242,-1.247810439539665,5.294947910300315,4.393526345350183,32,-0.3380127567797899,3,14,15,22487.39,-15.97472597070918,26762.65,-5.635099984802972,28360.81,-2.485885613296745,31155.48,-0.6859592096694067,27032.542857142857,29257.858666666667,5.294947910300314,2068.130000000001,0.09313052449273403,-0.1741504669189453,-0.1389375158718654,-0.0848073661327362,0.0567591236187861,30.0,7.0,6.0,26.0,8.0,2.0,2.0,6.0,13.0,3.0,3.0,5.0,9.0,2.0,1.0,15.0
2022-06-15,22196.73,22642.67,20178.38,22572.84,54912007015,1.6483697103453432,5.795725200283305,4.366788091015045,26,0.0796129520122821,9,7,10,22206.79,-1.247810439539665,22487.39,-15.97472597070918,26762.65,-5.635099984802972,30214.36,-3.020720592332393,25940.897142857142,29014.856000000003,5.795725200283305,2464.2899999999972,0.10917057844737292,-0.3380127567797899,-0.1741504669189453,-0.1389375158718654,-0.0615272849798202,32.0,30.0,7.0,20.0,3.0,8.0,2.0,4.0,14.0,13.0,3.0,5.0,15.0,9.0,2.0,11.0
2022-06-16,22576.3,22868.92,20265.23,20381.65,31183975654,-9.707196790479166,5.911121056020232,4.6234140978744565,24,0.1130701427658398,9,6,9,22572.84,1.6483697103453432,22206.79,-1.247810439539665,22487.39,-15.97472597070918,30112.0,-0.3387793089113966,24550.847142857143,28680.049000000003,5.91112105602023,2603.6899999999987,0.12774677221912842,0.0796129520122821,-0.3380127567797899,-0.1741504669189453,0.101324482096566,26.0,32.0,30.0,18.0,9.0,3.0,8.0,5.0,7.0,14.0,13.0,3.0,10.0,15.0,9.0,10.0
2022-06-17,20385.72,21243.31,20326.52,20471.48,27132421514,0.4407395868342156,6.279785716953748,4.556877160867348,23,-0.065058928468953,7,8,8,20381.65,-9.707196790479166,22572.84,1.6483697103453432,22206.79,-1.247810439539665,29083.8,-3.4145855472901165,23320.515714285717,28405.089333333333,6.279785716953747,916.7900000000009,0.04478376746576217,0.1130701427658398,0.0796129520122821,-0.3380127567797899,-0.0419951988303143,24.0,26.0,32.0,23.0,9.0,9.0,3.0,6.0,6.0,7.0,14.0,7.0,9.0,10.0,15.0,10.0
2022-06-18,20473.43,20736.04,17708.62,19017.64,42009436760,-7.101782577517602,6.249739597535696,4.513393185400047,8,-0.034174807369709,2,2,4,20471.48,0.4407395868342156,20381.65,-9.707196790479166,22572.84,1.6483697103453432,28360.81,-2.485885613296745,21985.777142857143,28028.533000000003,6.249739597535695,3027.420000000002,0.1591900992972841,-0.065058928468953,0.1130701427658398,0.0796129520122821,-0.0848073661327362,23.0,24.0,26.0,6.0,7.0,9.0,9.0,2.0,8.0,6.0,7.0,3.0,8.0,9.0,10.0,1.0
2022-06-19,19010.9,20683.82,18067.15,20553.27,35329942625,8.074766374797292,8.043076793245868,4.812556363079864,6,0.3179424703121185,2,0,4,19017.64,-7.101782577517602,20471.48,0.4407395868342156,20381.65,-9.707196790479166,26762.65,-5.635099984802972,21098.722857142857,27740.284,8.043076793245868,2616.6699999999983,0.12731161513472056,-0.034174807369709,-0.065058928468953,0.1130701427658398,-0.1389375158718654,8.0,23.0,24.0,7.0,2.0,7.0,9.0,2.0,2.0,8.0,6.0,3.0,4.0,8.0,9.0,2.0
2022-06-20,20553.37,20913.32,19689.17,20599.54,30818458597,0.225122328466476,5.859275156894045,4.806185312663149,21,-0.2048049285298302,4,9,8,20553.27,8.074766374797292,19017.64,-7.101782577517602,20471.48,0.4407395868342156,22487.39,-15.97472597070918,20829.03,27445.860999999997,5.859275156894046,1224.1500000000015,0.05942608427178478,0.3179424703121185,-0.034174807369709,-0.065058928468953,-0.1741504669189453,6.0,8.0,23.0,30.0,2.0,2.0,7.0,8.0,0.0,2.0,8.0,13.0,4.0,4.0,8.0,9.0
2022-06-21,20594.29,21620.63,20415.06,20710.6,28970212744,0.5391382526017452,5.89037272425509,4.754252301829112,21,-0.0962436880384172,4,6,11,20599.54,0.225122328466476,20553.27,8.074766374797292,19017.64,-7.101782577517602,22206.79,-1.247810439539665,20615.288571428573,27125.423666666666,5.8903727242550925,1205.5699999999997,0.058210288451324435,-0.2048049285298302,0.3179424703121185,-0.034174807369709,-0.3380127567797899,21.0,6.0,8.0,32.0,4.0,2.0,2.0,3.0,9.0,0.0,2.0,14.0,8.0,4.0,4.0,15.0
2022-06-22,20719.41,20835.75,19848.08,19987.03,28574793478,-3.493718192616335,5.848798271269612,4.743850777382675,23,-0.146138160125069,5,8,10,20710.6,0.5391382526017452,20599.54,0.225122328466476,20553.27,8.074766374797292,22572.84,1.6483697103453432,20245.887142857147,26821.694333333333,5.848798271269613,987.6699999999983,0.04941554598156896,-0.0962436880384172,-0.2048049285298302,0.3179424703121185,0.0796129520122821,21.0,21.0,6.0,26.0,4.0,4.0,2.0,9.0,6.0,9.0,0.0,7.0,11.0,8.0,4.0,10.0
2022-06-23,19986.61,21135.76,19950.12,21085.88,26188097173,5.497815333243628,5.10075592990624,4.866721164954237,23,-0.3210547618244005,3,11,9,19987.03,-3.493718192616335,20710.6,0.5391382526017452,20599.54,0.225122328466476,20381.65,-9.707196790479166,20346.49142857143,26536.037333333334,5.100755929906246,1185.6399999999994,0.05622909738649747,-0.146138160125069,-0.0962436880384172,-0.2048049285298302,0.1130701427658398,23.0,21.0,21.0,24.0,5.0,4.0,4.0,9.0,8.0,6.0,9.0,6.0,10.0,11.0,8.0,9.0
2022-06-24,21084.65,21472.92,20777.51,21231.66,24957784918,0.6913631302084555,5.100352269349894,4.875144000361354,18,0.278193496995502,8,3,7,21085.88,5.497815333243628,19987.03,-3.493718192616335,20710.6,0.5391382526017452,20471.48,0.4407395868342156,20455.088571428572,26258.347333333335,5.100352269349901,695.4099999999999,0.03275344461996847,-0.3210547618244005,-0.146138160125069,-0.0962436880384172,-0.065058928468953,23.0,23.0,21.0,23.0,3.0,5.0,4.0,7.0,11.0,8.0,6.0,8.0,9.0,10.0,11.0,8.0
2022-06-25,21233.61,21520.91,20964.59,21502.34,18372538715,1.274888539096808,3.799968218728076,4.892448419225648,6,0.1758096714814504,2,1,3,21231.66,0.6913631302084555,21085.88,5.497815333243628,19987.03,-3.493718192616335,19017.64,-7.101782577517602,20810.045714285716,25999.518,3.7999682187280857,556.3199999999997,0.0258725329429262,0.278193496995502,-0.3210547618244005,-0.146138160125069,-0.034174807369709,18.0,23.0,23.0,8.0,8.0,3.0,5.0,2.0,3.0,11.0,8.0,2.0,7.0,9.0,10.0,4.0
2022-06-26,21496.49,21783.72,21016.27,21027.29,18027170497,-2.209294430280606,2.853263196277726,4.892665140462202,6,0.4581958353519439,3,0,3,21502.34,1.274888539096808,21231.66,0.6913631302084555,21085.88,5.497815333243628,20553.27,8.074766374797292,20877.762857142858,25746.175333333333,2.8532631962777364,767.4500000000007,0.03649780832432523,0.1758096714814504,0.278193496995502,-0.3210547618244005,0.3179424703121185,6.0,18.0,23.0,6.0,2.0,8.0,3.0,2.0,1.0,3.0,11.0,0.0,3.0,7.0,9.0,4.0
2022-06-27,21028.24,21478.09,20620.2,20735.48,20965695707,-1.3877679910250018,2.9301303923841453,4.884453097244262,15,0.0598408897717793,6,5,4,21027.29,-2.209294430280606,21502.34,1.274888539096808,21231.66,0.6913631302084555,20599.54,0.225122328466476,20897.182857142856,25476.86133333333,2.9301303923841546,857.8899999999994,0.04137304754941769,0.4581958353519439,0.1758096714814504,0.278193496995502,-0.2048049285298302,6.0,6.0,18.0,21.0,3.0,2.0,8.0,4.0,0.0,1.0,3.0,9.0,3.0,3.0,7.0,8.0
2022-06-28,20731.54,21164.42,20228.81,20280.63,21381535161,-2.193583172417513,3.046328355127983,4.852095321485314,17,-0.173028686467339,1,4,12,20735.48,-1.3877679910250018,21027.29,-2.209294430280606,21502.34,1.274888539096808,20710.6,0.5391382526017452,20835.75857142857,25171.350333333332,3.0463283551279914,935.609999999997,0.046133182253213875,0.0598408897717793,0.4581958353519439,0.1758096714814504,-0.0962436880384172,15.0,6.0,6.0,21.0,6.0,3.0,2.0,4.0,5.0,0.0,1.0,6.0,4.0,3.0,3.0,11.0
2022-06-29,20281.17,20364.16,19937.79,20104.02,23552740328,-0.8708309357253752,2.7268513923166844,4.555421120978548,23,-0.1519953064296556,6,10,7,20280.63,-2.193583172417513,20735.48,-1.3877679910250018,21027.29,-2.209294430280606,19987.03,-3.493718192616335,20852.471428571425,24783.938000000002,2.7268513923166946,426.369999999999,0.02120819617171088,-0.173028686467339,0.0598408897717793,0.4581958353519439,-0.146138160125069,17.0,15.0,6.0,23.0,1.0,6.0,3.0,5.0,4.0,5.0,0.0,8.0,12.0,4.0,3.0,10.0
2022-06-30,20108.31,20141.16,18729.66,19784.73,26267239923,-1.5881898247216308,1.3761371349384466,4.545297395903495,22,-0.1813310547308488,3,7,12,20104.02,-0.8708309357253752,20280.63,-2.193583172417513,20735.48,-1.3877679910250018,21085.88,5.497815333243628,20666.592857142856,24383.685333333335,1.3761371349384612,1411.5,0.07134289929657872,-0.1519953064296556,-0.173028686467339,0.0598408897717793,-0.3210547618244005,23.0,17.0,15.0,23.0,6.0,1.0,6.0,3.0,10.0,4.0,5.0,11.0,7.0,12.0,4.0,9.0
2022-07-01,19820.47,20632.67,19073.71,19269.37,30767551159,-2.6048371648235813,1.3038430017555356,4.460140434178394,24,0.1655232620735963,8,3,13,19784.73,-1.5881898247216308,20104.02,-0.8708309357253752,20280.63,-2.193583172417513,21231.66,0.6913631302084555,20386.265714285713,24032.695,1.3038430017555485,1558.9599999999991,0.08090352720405489,-0.1813310547308488,-0.1519953064296556,-0.173028686467339,0.278193496995502,22.0,23.0,17.0,18.0,3.0,6.0,1.0,8.0,7.0,10.0,4.0,3.0,12.0,7.0,12.0,7.0
2022-07-02,19274.84,19371.75,19027.08,19242.26,18100418740,-0.1406896022028814,0.8596261217407368,4.415078531466572,7,0.0188650318554469,1,1,5,19269.37,-2.6048371648235813,19784.73,-1.5881898247216308,20104.02,-0.8708309357253752,21502.34,1.274888539096808,20063.397142857142,23658.520666666667,0.8596261217407546,344.66999999999825,0.01791213713981613,0.1655232620735963,-0.1813310547308488,-0.1519953064296556,0.1758096714814504,24.0,22.0,23.0,6.0,8.0,3.0,6.0,2.0,3.0,7.0,10.0,1.0,13.0,12.0,7.0,3.0
2022-07-03,19242.1,19558.27,18966.95,19297.08,16390821947,0.2848937702744081,1.0472715352838249,4.420846714297733,8,0.2169327139854431,3,1,4,19242.26,-0.1406896022028814,19269.37,-2.6048371648235813,19784.73,-1.5881898247216308,21027.29,-2.209294430280606,19816.22428571429,23311.61033333333,1.0472715352838415,591.3199999999997,0.030642978108605015,0.0188650318554469,0.1655232620735963,-0.1813310547308488,0.4581958353519439,7.0,24.0,22.0,6.0,1.0,8.0,3.0,3.0,1.0,3.0,7.0,0.0,5.0,13.0,12.0,3.0
2022-07-04,19297.31,20258.75,19063.07,20231.26,21594638208,4.841043308106707,2.505885857466667,4.552698181186141,18,-0.0889483988285064,4,6,8,19297.08,0.2848937702744081,19242.26,-0.1406896022028814,19269.37,-2.6048371648235813,20735.48,-1.3877679910250018,19744.192857142854,22991.555333333334,2.5058858574666765,1195.6800000000003,0.05910061953630176,0.2169327139854431,0.0188650318554469,0.1655232620735963,0.0598408897717793,8.0,7.0,24.0,15.0,3.0,1.0,8.0,6.0,1.0,1.0,3.0,5.0,4.0,5.0,13.0,4.0
2022-07-05,20225.35,20635.47,19341.23,20190.12,26715546990,-0.2033486792221484,2.3675768848990493,4.548564329676418,23,-0.0152921287909798,8,8,7,20231.26,4.841043308106707,19297.08,0.2848937702744081,19242.26,-0.1406896022028814,20280.63,-2.193583172417513,19731.262857142858,22667.670666666665,2.36757688489906,1294.2400000000016,0.06410264030129596,-0.0889483988285064,0.2169327139854431,0.0188650318554469,-0.173028686467339,18.0,8.0,7.0,17.0,4.0,3.0,1.0,1.0,6.0,1.0,1.0,4.0,8.0,4.0,5.0,12.0
2022-07-06,20194.62,20595.53,19823.51,20548.25,24598943708,1.7737883677759303,2.423303733100449,4.438789330603214,18,-0.1196627948019239,4,6,8,20190.12,-0.2033486792221484,20231.26,4.841043308106707,19297.08,0.2848937702744081,20104.02,-0.8708309357253752,19794.72428571429,22306.923333333332,2.4233037331004605,772.0200000000004,0.0375710826956067,-0.0152921287909798,-0.0889483988285064,0.2169327139854431,-0.1519953064296556,23.0,18.0,8.0,23.0,8.0,4.0,3.0,6.0,8.0,6.0,1.0,10.0,7.0,8.0,4.0,7.0
2022-07-07,20547.81,21771.82,20296.1,21637.59,25814972520,5.301376029588889,2.8689429117493117,4.599077834591195,22,-0.0572506907311352,5,7,10,20548.25,1.7737883677759303,20190.12,-0.2033486792221484,20231.26,4.841043308106707,19784.73,-1.5881898247216308,20059.41857142857,21989.66033333333,2.8689429117493233,1475.7200000000012,0.06820168050138677,-0.1196627948019239,-0.0152921287909798,-0.0889483988285064,-0.1813310547308488,18.0,23.0,18.0,22.0,4.0,8.0,4.0,3.0,6.0,8.0,6.0,7.0,8.0,7.0,8.0,12.0
2022-07-08,21637.15,22314.94,21257.45,21731.12,49899834488,0.4322570119870139,2.360805884139677,4.592576767112598,22,0.306818577376279,11,4,7,21637.59,5.301376029588889,20548.25,1.7737883677759303,20190.12,-0.2033486792221484,19269.37,-2.6048371648235813,20411.097142857143,21706.885666666665,2.360805884139693,1057.489999999998,0.04866247114736829,-0.0572506907311352,-0.1196627948019239,-0.0152921287909798,0.1655232620735963,22.0,18.0,23.0,24.0,5.0,4.0,8.0,8.0,7.0,6.0,8.0,3.0,10.0,8.0,7.0,13.0
2022-07-09,21716.83,21877.14,21445.96,21592.21,29641127858,-0.6392215403531853,2.4339335358522765,4.591444743885174,9,0.4400704238149855,5,1,3,21731.12,0.4322570119870139,21637.59,5.301376029588889,20548.25,1.7737883677759303,19242.26,-0.1406896022028814,20746.804285714286,21422.892666666667,2.4339335358522916,431.1800000000003,0.019969238906068453,0.306818577376279,-0.0572506907311352,-0.1196627948019239,0.0188650318554469,22.0,22.0,18.0,7.0,11.0,5.0,4.0,1.0,4.0,7.0,6.0,1.0,7.0,10.0,8.0,5.0
2022-07-10,21591.08,21591.08,20727.12,20860.45,28688807249,-3.389000014357024,3.092914989588025,4.590982313632144,7,0.2854873538017273,3,1,3,21592.21,-0.6392215403531853,21731.12,0.4322570119870139,21637.59,5.301376029588889,19297.08,0.2848937702744081,20970.14285714286,21148.781,3.092914989588035,863.9600000000028,0.041416172709601316,0.4400704238149855,0.306818577376279,-0.0572506907311352,0.2169327139854431,9.0,22.0,22.0,8.0,5.0,11.0,5.0,3.0,1.0,4.0,7.0,1.0,3.0,7.0,10.0,4.0
2022-07-11,20856.35,20856.35,19924.54,19970.56,24150249025,-4.265919479205859,3.1997674514967147,4.622312089463094,16,-0.1314348466694355,3,5,8,20860.45,-3.389000014357024,21592.21,-0.6392215403531853,21731.12,0.4322570119870139,20231.26,4.841043308106707,20932.899999999998,20869.106000000003,3.1997674514967223,931.8099999999977,0.04665918231636958,0.2854873538017273,0.4400704238149855,0.306818577376279,-0.0889483988285064,7.0,9.0,22.0,18.0,3.0,5.0,11.0,4.0,1.0,1.0,4.0,6.0,3.0,3.0,7.0,8.0
2022-07-12,19970.47,20043.45,19308.53,19323.91,25810220018,-3.238016360082052,3.408333706741414,4.560703252654415,17,-0.2896033630651586,1,6,10,19970.56,-4.265919479205859,20860.45,-3.389000014357024,21592.21,-0.6392215403531853,20190.12,-0.2033486792221484,20809.155714285713,20621.147999999997,3.4083337067414203,734.9200000000019,0.038031640594476064,-0.1314348466694355,0.2854873538017273,0.4400704238149855,-0.0152921287909798,16.0,7.0,9.0,23.0,3.0,3.0,5.0,8.0,5.0,1.0,1.0,8.0,8.0,3.0,3.0,7.0
