Date,Open,High,Low,Close,Volume,Daily_Return,Volatility_7d,Volatility_30d,News_Count,News_Avg_Sentiment,News_Positive_Count,News_Negative_Count,News_Neutral_Count,Close_Lag1,Daily_Return_Lag1,Close_Lag2,Daily_Return_Lag2,Close_Lag3,Daily_Return_Lag3,Close_Lag7,Daily_Return_Lag7,MA7,MA30,Return_Std7,Price_Range,Price_Range_Pct,News_Avg_Sentiment_Lag1,News_Avg_Sentiment_Lag2,News_Avg_Sentiment_Lag3,News_Avg_Sentiment_Lag7,News_Count_Lag1,News_Count_Lag2,News_Count_Lag3,News_Count_Lag7,News_Positive_Count_Lag1,News_Positive_Count_Lag2,News_Positive_Count_Lag3,News_Positive_Count_Lag7,News_Negative_Count_Lag1,News_Negative_Count_Lag2,News_Negative_Count_Lag3,News_Negative_Count_Lag7,News_Neutral_Count_Lag1,News_Neutral_Count_Lag2,News_Neutral_Count_Lag3,News_Neutral_Count_Lag7
2021-02-10,46469.76,47145.57,43881.15,44918.18,87301089896,-3.3625057577153394,7.408118831363958,5.925698942809324,10,0.0783333333333333,2,0,8,46481.11,0.616172754362565,46196.46,18.74646560818272,38903.44,-0.9233685826494752,37472.09,5.52459582842042,41547.94,36118.26133333333,7.408118831363959,3264.4199999999983,0.07267480561322828,0.0473863636363636,-0.0673333333333333,0.0307196969696969,0.1486363636363636,10.0,10.0,10.0,10.0,2.0,2.0,2.0,4.0,1.0,2.0,0.0,1.0,7.0,6.0,8.0,5.0
2021-02-11,44898.71,48463.47,44187.76,47909.33,81388911810,6.659107737668801,7.257625175353186,5.918096925076505,10,0.09245,4,0,6,44918.18,-3.3625057577153394,46481.11,0.616172754362565,46196.46,18.74646560818272,36926.07,-1.4571378324507611,43116.97714285714,36584.473666666665,7.257625175353187,4275.709999999999,0.08924587340294675,0.0783333333333333,0.0473863636363636,-0.0673333333333333,0.1609999999999999,10.0,10.0,10.0,10.0,2.0,2.0,2.0,3.0,0.0,1.0,2.0,0.0,8.0,7.0,6.0,7.0
2021-02-12,47877.04,48745.73,46424.98,47504.85,76555041196,-0.8442614413518235,7.489248630055593,5.696673989960196,10,0.0558181818181818,3,0,7,47909.33,6.659107737668801,44918.18,-3.3625057577153394,46481.11,0.616172754362565,38144.31,3.299132564066509,44454.19714285714,36924.090000000004,7.489248630055595,2320.75,0.04885290659795789,0.09245,0.0783333333333333,0.0473863636363636,0.0512121212121212,10.0,10.0,10.0,10.0,4.0,2.0,2.0,4.0,0.0,0.0,1.0,1.0,6.0,8.0,7.0,5.0
2021-02-13,47491.2,48047.75,46392.28,47105.52,70250456155,-0.8406089062485189,7.662649099933831,5.653160855222918,10,0.01,2,1,7,47504.85,-0.8442614413518235,47909.33,6.659107737668801,44918.18,-3.3625057577153394,39266.01,2.9406745068923934,45574.12714285714,37188.02966666667,7.662649099933833,1655.4700000000012,0.035143864243511194,0.0558181818181818,0.09245,0.0783333333333333,-0.0238636363636363,10.0,10.0,10.0,10.0,3.0,4.0,2.0,3.0,0.0,0.0,0.0,2.0,7.0,6.0,8.0,5.0
2021-02-14,47114.51,49487.64,47114.51,48717.29,71248675228,3.4216159804626,7.478449167884296,5.52336181849921,10,-0.0166666666666666,0,1,9,47105.52,-0.8406089062485189,47504.85,-0.8442614413518235,47909.33,6.659107737668801,38903.44,-0.9233685826494752,46976.10571428571,37584.426999999996,7.478449167884298,2373.1299999999974,0.04871227443070001,0.01,0.0558181818181818,0.09245,0.0307196969696969,10.0,10.0,10.0,10.0,2.0,3.0,4.0,2.0,1.0,0.0,0.0,0.0,7.0,7.0,6.0,8.0
2021-02-15,48696.54,48875.57,46347.48,47945.06,77069903166,-1.5851251167706693,3.3987597422623823,5.520395083740796,10,0.0011111111111111,2,2,6,48717.29,3.4216159804626,47105.52,-0.8406089062485189,47504.85,-0.8442614413518235,46196.46,18.74646560818272,47225.90571428572,37976.657666666666,3.398759742262384,2528.0899999999965,0.05272889428024486,-0.0166666666666666,0.01,0.0558181818181818,-0.0673333333333333,10.0,10.0,10.0,10.0,0.0,2.0,3.0,2.0,1.0,1.0,0.0,2.0,9.0,7.0,7.0,6.0
2021-02-16,47944.46,50341.1,47201.3,49199.87,77049582886,2.617183084138408,3.485295163849353,5.511774750049406,10,-0.0515178571428571,3,3,4,47945.06,-1.5851251167706693,48717.29,3.4216159804626,47105.52,-0.8406089062485189,46481.11,0.616172754362565,47614.299999999996,38423.61066666667,3.4852951638493543,3139.7999999999956,0.06381724179352498,0.0011111111111111,-0.0166666666666666,0.01,0.0473863636363636,10.0,10.0,10.0,10.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,6.0,9.0,7.0,7.0
2021-02-17,49207.28,52533.91,49072.38,52149.01,80820545404,5.994202830210726,3.385900589051848,5.5775835831169385,10,0.0110681818181818,2,1,7,49199.87,2.617183084138408,47945.06,-1.5851251167706693,48717.29,3.4216159804626,44918.18,-3.3625057577153394,48647.275714285715,38940.90866666667,3.385900589051849,3461.530000000006,0.0663776742837497,-0.0515178571428571,0.0011111111111111,-0.0166666666666666,0.0783333333333333,10.0,10.0,10.0,10.0,3.0,2.0,0.0,2.0,3.0,2.0,1.0,0.0,4.0,6.0,9.0,8.0
2021-02-18,52140.97,52474.11,51015.77,51679.8,52054723579,-0.8997486241828945,2.898165108001419,5.56762168025343,10,-0.0219318181818181,1,2,7,52149.01,5.994202830210726,49199.87,2.617183084138408,47945.06,-1.5851251167706693,47909.33,6.659107737668801,49185.91428571428,39461.242,2.8981651080014204,1458.3400000000038,0.028218762456511125,0.0110681818181818,-0.0515178571428571,0.0011111111111111,0.09245,10.0,10.0,10.0,10.0,2.0,3.0,2.0,4.0,1.0,3.0,2.0,0.0,7.0,4.0,6.0,6.0
2021-02-19,51675.98,56113.65,50937.28,55888.13,63495496918,8.143084919059262,3.7475087171837433,5.675623852631125,10,0.0324431818181818,2,1,7,51679.8,-0.8997486241828945,52149.01,5.994202830210726,49199.87,2.617183084138408,47504.85,-0.8442614413518235,50383.525714285715,40139.25466666666,3.7475087171837447,5176.370000000003,0.09262020396817719,-0.0219318181818181,0.0110681818181818,-0.0515178571428571,0.0558181818181818,10.0,10.0,10.0,10.0,1.0,2.0,3.0,3.0,2.0,1.0,3.0,0.0,7.0,7.0,4.0,7.0
2021-02-20,55887.34,57505.23,54626.56,56099.52,68145460026,0.378237740285825,3.596735947060478,4.933886860243952,10,0.176,4,0,6,55888.13,8.143084919059262,51679.8,-0.8997486241828945,52149.01,5.994202830210726,47105.52,-0.8406089062485189,51668.38285714287,40981.71533333333,3.596735947060479,2878.6700000000055,0.051313629777937596,0.0324431818181818,-0.0219318181818181,0.0110681818181818,0.01,10.0,10.0,10.0,10.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,7.0,7.0,7.0,7.0
2021-02-21,56068.57,58330.57,55672.61,57539.95,51897585191,2.567633377255274,3.577918727143633,4.845966261721216,8,0.0782007575757575,4,1,3,56099.52,0.378237740285825,55888.13,8.143084919059262,51679.8,-0.8997486241828945,48717.29,3.4216159804626,52928.76285714285,41799.52166666666,3.577918727143634,2657.959999999999,0.04619329700495046,0.176,0.0324431818181818,-0.0219318181818181,-0.0166666666666666,10.0,10.0,10.0,10.0,4.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,6.0,7.0,7.0,9.0
2021-02-22,57532.74,57533.39,48967.57,54207.32,92052420332,-5.791854181312283,4.582676556350353,4.975311548237581,10,0.0968333333333333,3,1,6,57539.95,2.567633377255274,56099.52,0.378237740285825,55888.13,8.143084919059262,47945.06,-1.5851251167706693,53823.37142857142,42537.511000000006,4.582676556350353,8565.82,0.15801961801468878,0.0782007575757575,0.176,0.0324431818181818,0.0011111111111111,8.0,10.0,10.0,10.0,4.0,4.0,2.0,2.0,1.0,0.0,1.0,2.0,3.0,6.0,7.0,6.0
2021-02-23,54204.93,54204.93,45290.59,48824.43,106102492824,-9.930190239989722,6.34966530374777,5.42070787811001,10,0.0249999999999999,3,1,6,54207.32,-5.791854181312283,57539.95,2.567633377255274,56099.52,0.378237740285825,49199.87,2.617183084138408,53769.73714285714,43088.679333333326,6.349665303747771,8914.340000000004,0.18257949964802464,0.0968333333333333,0.0782007575757575,0.176,-0.0515178571428571,10.0,8.0,10.0,10.0,3.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,6.0,3.0,6.0,4.0
2021-02-24,48835.09,51290.14,47213.5,49705.33,63695521388,1.8042197318022923,5.87762087081266,5.415432491331327,10,0.1016666666666666,4,2,4,48824.43,-9.930190239989722,54207.32,-5.791854181312283,57539.95,2.567633377255274,52149.01,5.994202830210726,53420.64,43666.644,5.8776208708126605,4076.6399999999994,0.08201615400199534,0.0249999999999999,0.0968333333333333,0.0782007575757575,0.0110681818181818,10.0,10.0,8.0,10.0,3.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,6.0,6.0,3.0,7.0
2021-02-25,49709.08,51948.97,47093.85,47093.85,54506565949,-5.253923472593391,6.14716377957308,5.555634746279557,10,0.1093181818181818,2,0,8,49705.33,1.8042197318022923,48824.43,-9.930190239989722,54207.32,-5.791854181312283,51679.8,-0.8997486241828945,52765.50428571429,44150.777333333324,6.147163779573081,4855.120000000003,0.10309456542627121,0.1016666666666666,0.0249999999999999,0.0968333333333333,-0.0219318181818181,10.0,10.0,10.0,10.0,4.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,4.0,6.0,6.0,7.0
2021-02-26,47180.46,48370.79,44454.84,46339.76,350967941479,-1.60124942004104,4.599131416143217,5.382181622377905,10,-0.079530303030303,3,3,4,47093.85,-5.253923472593391,49705.33,1.8042197318022923,48824.43,-9.930190239989722,55888.13,8.143084919059262,51401.451428571425,44681.01766666667,4.5991314161432175,3915.9500000000044,0.08450518518007008,0.1093181818181818,0.1016666666666666,0.0249999999999999,0.0324431818181818,10.0,10.0,10.0,10.0,2.0,4.0,3.0,2.0,0.0,2.0,1.0,1.0,8.0,4.0,6.0,7.0
2021-02-27,46344.77,48253.27,45269.03,46188.45,45910946382,-0.3265230549316711,4.531647650739384,5.149867796768713,9,0.1740079365079365,3,2,4,46339.76,-1.60124942004104,47093.85,-5.253923472593391,49705.33,1.8042197318022923,56099.52,0.378237740285825,49985.58428571428,45105.096000000005,4.531647650739385,2984.239999999998,0.06461009191691858,-0.079530303030303,0.1093181818181818,0.1016666666666666,0.176,10.0,10.0,10.0,10.0,3.0,2.0,4.0,4.0,3.0,0.0,2.0,0.0,4.0,8.0,4.0,6.0
2021-02-28,46194.02,46716.43,43241.62,45137.77,53443887451,-2.274767826155677,3.932923167217257,5.181682374578153,7,-0.0142857142857142,1,1,5,46188.45,-0.3265230549316711,46339.76,-1.60124942004104,47093.85,-5.253923472593391,57539.95,2.567633377255274,48213.84428571429,45465.80866666666,3.9329231672172584,3474.8099999999977,0.07698231436776778,0.1740079365079365,-0.079530303030303,0.1093181818181818,0.0782007575757575,9.0,10.0,10.0,8.0,3.0,3.0,2.0,4.0,2.0,3.0,0.0,1.0,4.0,4.0,8.0,3.0
2021-03-01,45159.5,49784.02,45115.09,49631.24,53891300112,9.955011069443607,6.165819037421798,5.424382497969421,10,0.0,0,0,10,45137.77,-2.274767826155677,46188.45,-0.3265230549316711,46339.76,-1.60124942004104,54207.32,-5.791854181312283,47560.118571428575,45977.866,6.165819037421799,4668.93,0.09407240278502009,-0.0142857142857142,0.1740079365079365,-0.079530303030303,0.0968333333333333,7.0,9.0,10.0,10.0,1.0,3.0,3.0,3.0,1.0,2.0,3.0,1.0,5.0,4.0,4.0,6.0
2021-03-02,49612.11,50127.51,47228.84,48378.99,47530897720,-2.5231084292876798,4.90179375580634,5.400944708787367,10,0.0921031746031746,4,1,5,49631.24,9.955011069443607,45137.77,-2.274767826155677,46188.45,-0.3265230549316711,48824.43,-9.930190239989722,47496.48428571429,46486.687,4.90179375580634,2898.6700000000055,0.059915884974035334,0.0,-0.0142857142857142,0.1740079365079365,0.0249999999999999,10.0,7.0,9.0,10.0,0.0,1.0,3.0,3.0,0.0,1.0,2.0,1.0,10.0,5.0,4.0,6.0
2021-03-03,48415.82,52535.14,48274.32,50538.24,53220811975,4.463197764153404,5.163780741246179,5.42954946473789,10,0.065,2,1,7,48378.99,-2.5231084292876798,49631.24,9.955011069443607,45137.77,-2.274767826155677,49705.33,1.8042197318022923,47615.47142857143,47053.389,5.163780741246179,4260.82,0.08430883228224806,0.0921031746031746,0.0,-0.0142857142857142,0.1016666666666666,10.0,10.0,7.0,10.0,4.0,0.0,1.0,4.0,1.0,0.0,1.0,2.0,5.0,10.0,5.0,4.0
2021-03-04,50522.3,51735.09,47656.93,48561.17,52343816680,-3.9120278031051336,4.941252002307311,5.45217157389822,10,0.086,3,1,6,50538.24,4.463197764153404,48378.99,-2.5231084292876798,49631.24,9.955011069443607,47093.85,-5.253923472593391,47825.08857142856,47488.418333333335,4.941252002307311,4078.159999999996,0.08397985468636765,0.065,0.0921031746031746,0.0,0.1093181818181818,10.0,10.0,10.0,10.0,2.0,4.0,0.0,2.0,1.0,1.0,0.0,0.0,7.0,5.0,10.0,8.0
2021-03-05,48527.03,49396.43,46542.52,48927.3,48625928883,0.7539562988288839,4.850496029899974,5.390513256148276,10,0.0127272727272727,2,1,7,48561.17,-3.9120278031051336,50538.24,4.463197764153404,48378.99,-2.5231084292876798,46339.76,-1.60124942004104,48194.73714285715,47870.25866666667,4.850496029899973,2853.9100000000035,0.05832960330939993,0.086,0.065,0.0921031746031746,-0.079530303030303,10.0,10.0,10.0,10.0,3.0,2.0,4.0,3.0,1.0,1.0,1.0,3.0,6.0,7.0,5.0,4.0
2021-03-06,48899.23,49147.22,47257.53,48912.38,34363564661,-0.0304942230615723,4.839536915259552,5.374103410959696,7,0.0999999999999999,3,1,3,48927.3,0.7539562988288839,48561.17,-3.9120278031051336,50538.24,4.463197764153404,46188.45,-0.3265230549316711,48583.869999999995,48269.80233333333,4.839536915259551,1889.6900000000023,0.03863418627349564,0.0127272727272727,0.086,0.065,0.1740079365079365,10.0,10.0,10.0,9.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,7.0,6.0,7.0,4.0
2021-03-07,48918.68,51384.37,48918.68,51206.69,43137459378,4.690652959434827,4.7892824822809255,5.399902082364363,8,0.0232954545454545,1,0,7,48912.38,-0.0304942230615723,48927.3,0.7539562988288839,48561.17,-3.9120278031051336,45137.77,-2.274767826155677,49450.85857142857,48705.215,4.789282482280925,2465.6900000000023,0.04815171611365628,0.0999999999999999,0.0127272727272727,0.086,-0.0142857142857142,7.0,10.0,10.0,7.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,7.0,6.0,5.0
2021-03-08,51174.12,52314.07,49506.05,52246.52,48597428048,2.030652635427121,3.266151920369449,5.391881810995323,10,0.0553030303030303,3,0,7,51206.69,4.690652959434827,48912.38,-0.0304942230615723,48927.3,0.7539562988288839,49631.24,9.955011069443607,49824.469999999994,49137.89866666667,3.266151920369449,2808.019999999997,0.053745589179910874,0.0232954545454545,0.0999999999999999,0.0127272727272727,0.0,8.0,7.0,10.0,10.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,7.0,3.0,7.0,10.0
2021-03-09,52272.97,54824.12,51981.83,54824.12,50912227385,4.933534329176381,3.2243191954779067,5.422363322589728,10,0.0103030303030303,3,2,5,52246.52,2.030652635427121,51206.69,4.690652959434827,48912.38,-0.0304942230615723,48378.99,-2.5231084292876798,50745.20285714285,49668.588,3.2243191954779062,2842.290000000001,0.051843787004697946,0.0553030303030303,0.0232954545454545,0.0999999999999999,0.0921031746031746,10.0,8.0,7.0,10.0,3.0,1.0,3.0,4.0,0.0,0.0,1.0,1.0,7.0,7.0,3.0,5.0
2021-03-10,54824.01,57258.25,53290.89,56008.55,57295577614,2.1604177139550984,3.0241779546642715,4.312795894367121,10,-0.0696414141414141,1,3,6,54824.12,4.933534329176381,52246.52,2.030652635427121,51206.69,4.690652959434827,50538.24,4.463197764153404,51526.67571428571,49995.657666666666,3.024177954664271,3967.3600000000006,0.07083489931447967,0.0103030303030303,0.0553030303030303,0.0232954545454545,0.065,10.0,10.0,8.0,10.0,3.0,3.0,1.0,2.0,2.0,0.0,0.0,1.0,5.0,7.0,7.0,7.0
2021-03-11,55963.18,58091.06,54484.59,57805.12,56772343595,3.207670971664145,1.870866465785513,4.336249150418549,10,0.0274999999999999,2,2,6,56008.55,2.1604177139550984,54824.12,4.933534329176381,52246.52,2.030652635427121,48561.17,-3.9120278031051336,52847.240000000005,50373.12466666666,1.870866465785512,3606.470000000001,0.06239014813912679,-0.0696414141414141,0.0103030303030303,0.0553030303030303,0.086,10.0,10.0,10.0,10.0,1.0,3.0,3.0,3.0,3.0,2.0,0.0,1.0,6.0,5.0,7.0,6.0
2021-03-12,57821.22,57996.62,55376.65,57332.09,55689944702,-0.8183185157301098,2.187881448547194,4.276088034421268,10,-0.0293333333333333,2,2,6,57805.12,3.207670971664145,56008.55,2.1604177139550984,54824.12,4.933534329176381,48927.3,0.7539562988288839,54047.92428571428,50786.92166666667,2.1878814485471936,2619.970000000001,0.04569814217482742,0.0274999999999999,-0.0696414141414141,0.0103030303030303,0.0127272727272727,10.0,10.0,10.0,10.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,6.0,6.0,5.0,7.0
2021-03-13,57343.37,61683.86,56217.97,61243.09,60669829814,6.821659562733551,2.479335331101188,4.283726950336213,10,0.0699848484848485,4,1,5,57332.09,-0.8183185157301098,57805.12,3.207670971664145,56008.55,2.1604177139550984,48912.38,-0.0304942230615723,55809.45428571429,51231.38033333333,2.4793353311011863,5465.889999999999,0.08924908916254878,-0.0293333333333333,0.0274999999999999,-0.0696414141414141,0.0999999999999999,10.0,10.0,10.0,7.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,1.0,6.0,6.0,6.0,3.0
2021-03-14,61221.13,61597.92,59302.32,59302.32,43901225564,-3.1689615922384062,3.3616912858891457,4.3372532118885765,9,0.1842592592592592,5,0,4,61243.09,6.821659562733551,57332.09,-0.8183185157301098,57805.12,3.207670971664145,51206.69,4.690652959434827,56965.97285714285,51624.62933333333,3.3616912858891452,2295.5999999999985,0.03871012129036433,0.0699848484848485,-0.0293333333333333,0.0274999999999999,0.0232954545454545,10.0,10.0,10.0,8.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,5.0,6.0,6.0,7.0
2021-03-15,59267.43,60540.99,55393.16,55907.2,66419369890,-5.725104852558893,4.499522779937255,4.491188308266943,10,0.0824999999999999,3,2,5,59302.32,-3.1689615922384062,61243.09,6.821659562733551,57332.09,-0.8183185157301098,52246.52,2.030652635427121,57488.927142857145,51918.01866666666,4.499522779937255,5147.8299999999945,0.09207812231698233,0.1842592592592592,0.0699848484848485,-0.0293333333333333,0.0553030303030303,9.0,10.0,10.0,10.0,5.0,4.0,2.0,3.0,0.0,1.0,2.0,0.0,4.0,5.0,6.0,7.0
2021-03-16,55840.79,56833.18,53555.03,56804.9,59749798599,1.6056965829088332,4.18682499815514,4.464985634091619,10,0.0864166666666666,5,1,4,55907.2,-5.725104852558893,59302.32,-3.1689615922384062,61243.09,6.821659562733551,54824.12,4.933534329176381,57771.89571428572,52187.60566666667,4.18682499815514,3278.1500000000015,0.05770893003948605,0.0824999999999999,0.1842592592592592,0.0699848484848485,0.0103030303030303,10.0,9.0,10.0,10.0,3.0,5.0,4.0,3.0,2.0,0.0,1.0,2.0,5.0,4.0,5.0,5.0
2021-03-17,56825.83,58969.82,54528.63,58870.89,60258313191,3.636992583386278,4.314767448545646,4.478249756869255,10,0.190625,5,0,5,56804.9,1.6056965829088332,55907.2,-5.725104852558893,59302.32,-3.1689615922384062,56008.55,2.1604177139550984,58180.80142857142,52551.8,4.314767448545645,4441.190000000002,0.07543949140228731,0.0864166666666666,0.0824999999999999,0.1842592592592592,-0.0696414141414141,10.0,10.0,9.0,10.0,5.0,3.0,5.0,1.0,1.0,2.0,0.0,3.0,4.0,5.0,4.0,6.0
2021-03-18,58893.08,60116.25,54253.58,57858.92,55746041000,-1.718965009701745,4.256904269149369,4.486996128754788,10,0.1136363636363636,5,2,3,58870.89,3.636992583386278,56804.9,1.6056965829088332,55907.2,-5.725104852558893,57805.12,3.207670971664145,58188.48714285714,52840.43499999999,4.256904269149369,5862.669999999998,0.10132698640071398,0.190625,0.0864166666666666,0.0824999999999999,0.0274999999999999,10.0,10.0,10.0,10.0,5.0,5.0,3.0,2.0,0.0,1.0,2.0,2.0,5.0,4.0,5.0,6.0
2021-03-19,57850.44,59498.38,56643.7,58346.65,49063873786,0.8429642309258467,4.244086615779127,4.372091477940439,10,0.0024999999999999,1,1,8,57858.92,-1.718965009701745,58870.89,3.636992583386278,56804.9,1.6056965829088332,57332.09,-0.8183185157301098,58333.42428571428,53047.023,4.244086615779126,2854.6800000000003,0.04892620227553767,0.1136363636363636,0.190625,0.0864166666666666,-0.0293333333333333,10.0,10.0,10.0,10.0,5.0,5.0,5.0,2.0,2.0,0.0,1.0,2.0,3.0,5.0,4.0,6.0
